observation_id,source_id,source_content_sha256,augmentation_id,split,image_path,kelembapan_udara,kelembapan_tanah,ph_tanah,label_original,label_canonical,label_corrected_flag,label_basis,is_synthetic,parent_observation_id,augmentation_noise_rh,augmentation_noise_sm,augmentation_noise_ph,augmentation_rule
OBS0685,SRC0206,d94295ee13a9e7e9eb45b964e6b559eb17b8dbd869392fe209854230db136f89,2,train,images/K (25).png,68.9957,50.8727,5.1442,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0685,0.445704,-1.217299,0.104238,Gaussian perturbation; clipped to training-observed min/max
OBS0686,SRC0024,17b325a72cd0b1f0475f7ccffb12281aedf18f104554312d60f238178b0e50e1,0,train,images/K (26).jpg,85.65,57.24,5.8,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0686,0.0,0.0,0.0,original measurement
OBS0686,SRC0024,17b325a72cd0b1f0475f7ccffb12281aedf18f104554312d60f238178b0e50e1,1,train,images/K (26).jpg,84.9079,59.2194,5.7696,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0686,-0.742057,1.97938,-0.030395,Gaussian perturbation; clipped to training-observed min/max
OBS0686,SRC0024,17b325a72cd0b1f0475f7ccffb12281aedf18f104554312d60f238178b0e50e1,2,train,images/K (26).jpg,86.4633,56.5999,5.9502,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0686,0.813318,-0.640102,0.15022,Gaussian perturbation; clipped to training-observed min/max
OBS0687,SRC0206,d94295ee13a9e7e9eb45b964e6b559eb17b8dbd869392fe209854230db136f89,0,train,images/K (26).png,79.3,63.16,4.69,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0687,0.0,0.0,0.0,original measurement
OBS0687,SRC0206,d94295ee13a9e7e9eb45b964e6b559eb17b8dbd869392fe209854230db136f89,1,train,images/K (26).png,76.9334,63.6032,4.5236,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0687,-2.366561,0.443182,-0.166356,Gaussian perturbation; clipped to training-observed min/max
OBS0687,SRC0206,d94295ee13a9e7e9eb45b964e6b559eb17b8dbd869392fe209854230db136f89,2,train,images/K (26).png,77.8543,65.4304,4.7626,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0687,-1.445732,2.270392,0.072642,Gaussian perturbation; clipped to training-observed min/max
OBS0688,SRC0024,17b325a72cd0b1f0475f7ccffb12281aedf18f104554312d60f238178b0e50e1,0,train,images/K (27).jpg,77.17,63.29,4.36,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0688,0.0,0.0,0.0,original measurement
OBS0688,SRC0024,17b325a72cd0b1f0475f7ccffb12281aedf18f104554312d60f238178b0e50e1,1,train,images/K (27).jpg,74.7574,63.2828,4.3104,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0688,-2.412649,-0.007237,-0.049574,Gaussian perturbation; clipped to training-observed min/max
OBS0688,SRC0024,17b325a72cd0b1f0475f7ccffb12281aedf18f104554312d60f238178b0e50e1,2,train,images/K (27).jpg,77.8538,65.5105,4.4123,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0688,0.683756,2.220489,0.052312,Gaussian perturbation; clipped to training-observed min/max
OBS0689,SRC0206,d94295ee13a9e7e9eb45b964e6b559eb17b8dbd869392fe209854230db136f89,0,train,images/K (27).png,80.09,49.9,4.5,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0689,0.0,0.0,0.0,original measurement
OBS0689,SRC0206,d94295ee13a9e7e9eb45b964e6b559eb17b8dbd869392fe209854230db136f89,1,train,images/K (27).png,80.6116,50.5096,4.4126,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0689,0.521583,0.609649,-0.087401,Gaussian perturbation; clipped to training-observed min/max
OBS0689,SRC0206,d94295ee13a9e7e9eb45b964e6b559eb17b8dbd869392fe209854230db136f89,2,train,images/K (27).png,80.9314,51.0053,4.451,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0689,0.841362,1.105315,-0.048988,Gaussian perturbation; clipped to training-observed min/max
OBS0691,SRC0206,d94295ee13a9e7e9eb45b964e6b559eb17b8dbd869392fe209854230db136f89,0,train,images/K (28).png,79.46,51.59,4.93,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0691,0.0,0.0,0.0,original measurement
OBS0691,SRC0206,d94295ee13a9e7e9eb45b964e6b559eb17b8dbd869392fe209854230db136f89,1,train,images/K (28).png,78.689,53.33,4.9467,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0691,-0.77098,1.739977,0.01673,Gaussian perturbation; clipped to training-observed min/max
OBS0691,SRC0206,d94295ee13a9e7e9eb45b964e6b559eb17b8dbd869392fe209854230db136f89,2,train,images/K (28).png,78.0952,51.0811,4.8934,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0691,-1.364782,-0.508902,-0.036601,Gaussian perturbation; clipped to training-observed min/max
OBS0693,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,0,train,images/K (29).png,70.12,52.16,5.46,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0693,0.0,0.0,0.0,original measurement
OBS0693,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,1,train,images/K (29).png,70.0426,52.0727,5.4401,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0693,-0.077416,-0.087256,-0.019942,Gaussian perturbation; clipped to training-observed min/max
OBS0693,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,2,train,images/K (29).png,72.1287,53.1587,5.5786,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0693,2.008724,0.998737,0.118639,Gaussian perturbation; clipped to training-observed min/max
OBS0694,SRC0142,9e2bc47782e6d66cbe757e1c067db8fecd05a6c11a82ac67dcbca4df37b67a1a,0,train,images/K (3).jpg,85.95,45.28,5.16,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0694,0.0,0.0,0.0,original measurement
OBS0694,SRC0142,9e2bc47782e6d66cbe757e1c067db8fecd05a6c11a82ac67dcbca4df37b67a1a,1,train,images/K (3).jpg,83.9164,45.4134,5.254,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0694,-2.033583,0.133368,0.093982,Gaussian perturbation; clipped to training-observed min/max
OBS0694,SRC0142,9e2bc47782e6d66cbe757e1c067db8fecd05a6c11a82ac67dcbca4df37b67a1a,2,train,images/K (3).jpg,86.8205,44.4648,5.0995,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0694,0.870494,-0.815217,-0.060477,Gaussian perturbation; clipped to training-observed min/max
OBS0697,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,0,train,images/K (30).png,84.52,52.76,5.13,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0697,0.0,0.0,0.0,original measurement
OBS0697,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,1,train,images/K (30).png,85.672,52.505,5.1819,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0697,1.152023,-0.255017,0.051864,Gaussian perturbation; clipped to training-observed min/max
OBS0697,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,2,train,images/K (30).png,84.7079,52.6188,5.1396,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0697,0.187937,-0.141167,0.009638,Gaussian perturbation; clipped to training-observed min/max
OBS0699,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,0,train,images/K (31).png,83.59,45.54,5.0,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0699,0.0,0.0,0.0,original measurement
OBS0699,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,1,train,images/K (31).png,82.5945,47.5814,5.0439,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0699,-0.995523,2.04142,0.043854,Gaussian perturbation; clipped to training-observed min/max
OBS0699,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,2,train,images/K (31).png,85.2692,44.905,4.9568,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0699,1.679205,-0.635036,-0.043243,Gaussian perturbation; clipped to training-observed min/max
OBS0700,SRC0119,8152ebd57b1ca7112be165a0ab474303d205298f56158cb9fb937cf3fd9b3497,0,train,images/K (32).jpg,79.51,34.51,5.22,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0700,0.0,0.0,0.0,original measurement
OBS0700,SRC0119,8152ebd57b1ca7112be165a0ab474303d205298f56158cb9fb937cf3fd9b3497,1,train,images/K (32).jpg,79.1269,33.4761,5.2743,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0700,-0.383093,-1.033909,0.054252,Gaussian perturbation; clipped to training-observed min/max
OBS0700,SRC0119,8152ebd57b1ca7112be165a0ab474303d205298f56158cb9fb937cf3fd9b3497,2,train,images/K (32).jpg,80.365,33.8942,5.1944,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0700,0.855008,-0.615761,-0.025573,Gaussian perturbation; clipped to training-observed min/max
OBS0701,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,0,train,images/K (32).png,79.84,50.62,4.55,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0701,0.0,0.0,0.0,original measurement
OBS0701,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,1,train,images/K (32).png,80.2919,49.7169,4.5173,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0701,0.451923,-0.903107,-0.032746,Gaussian perturbation; clipped to training-observed min/max
OBS0701,SRC0179,bf213f08b17fb5948534bbd2790c85bb915d4c2b50214536394c0c74b5bcc548,2,train,images/K (32).png,81.7126,49.7241,4.5087,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0701,1.872585,-0.895892,-0.041346,Gaussian perturbation; clipped to training-observed min/max
OBS0702,SRC0119,8152ebd57b1ca7112be165a0ab474303d205298f56158cb9fb937cf3fd9b3497,0,train,images/K (33).jpg,88.08,64.66,4.63,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0702,0.0,0.0,0.0,original measurement
OBS0702,SRC0119,8152ebd57b1ca7112be165a0ab474303d205298f56158cb9fb937cf3fd9b3497,1,train,images/K (33).jpg,91.0857,62.1084,4.5353,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0702,3.005676,-2.551646,-0.09475,Gaussian perturbation; clipped to training-observed min/max
OBS0702,SRC0119,8152ebd57b1ca7112be165a0ab474303d205298f56158cb9fb937cf3fd9b3497,2,train,images/K (33).jpg,90.2368,64.1685,4.67,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0702,2.156763,-0.491458,0.039986,Gaussian perturbation; clipped to training-observed min/max
OBS0703,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,0,train,images/K (33).png,78.13,64.96,5.19,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0703,0.0,0.0,0.0,original measurement
OBS0703,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,1,train,images/K (33).png,80.6736,64.0996,5.1427,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0703,2.543589,-0.860444,-0.047321,Gaussian perturbation; clipped to training-observed min/max
OBS0703,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,2,train,images/K (33).png,78.6229,64.869,5.148,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0703,0.492944,-0.090988,-0.041994,Gaussian perturbation; clipped to training-observed min/max
OBS0705,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,0,train,images/K (34).png,66.54,50.14,5.24,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0705,0.0,0.0,0.0,original measurement
OBS0705,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,1,train,images/K (34).png,66.38,48.5462,5.2773,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0705,-0.159988,-1.593753,0.037258,Gaussian perturbation; clipped to training-observed min/max
OBS0705,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,2,train,images/K (34).png,67.5414,49.9463,5.2221,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0705,1.001393,-0.193742,-0.017905,Gaussian perturbation; clipped to training-observed min/max
OBS0707,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,0,train,images/K (35).png,67.43,47.45,5.2,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0707,0.0,0.0,0.0,original measurement
OBS0707,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,1,train,images/K (35).png,68.0885,46.8041,5.1753,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0707,0.65854,-0.645884,-0.02465,Gaussian perturbation; clipped to training-observed min/max
OBS0707,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,2,train,images/K (35).png,67.348,49.2164,5.1961,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0707,-0.082,1.766414,-0.003938,Gaussian perturbation; clipped to training-observed min/max
OBS0708,SRC0163,b10ff060200d1ba57bb383a2270f0ab3276f2d62087459f95df2b767af51b6a2,0,train,images/K (36).jpg,90.96,56.66,4.69,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0708,0.0,0.0,0.0,original measurement
OBS0708,SRC0163,b10ff060200d1ba57bb383a2270f0ab3276f2d62087459f95df2b767af51b6a2,1,train,images/K (36).jpg,90.8235,56.463,4.6593,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0708,-0.136473,-0.196977,-0.030704,Gaussian perturbation; clipped to training-observed min/max
OBS0708,SRC0163,b10ff060200d1ba57bb383a2270f0ab3276f2d62087459f95df2b767af51b6a2,2,train,images/K (36).jpg,89.8021,55.5571,4.7588,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0708,-1.157902,-1.102936,0.068828,Gaussian perturbation; clipped to training-observed min/max
OBS0709,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,0,train,images/K (36).png,70.33,56.99,5.62,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0709,0.0,0.0,0.0,original measurement
OBS0709,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,1,train,images/K (36).png,69.6471,57.1008,5.5819,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0709,-0.682926,0.110822,-0.038102,Gaussian perturbation; clipped to training-observed min/max
OBS0709,SRC0028,1c0cc2b2db6879fd45028408d0933279d776e1539d73c8d2bc7cdc441fbdafae,2,train,images/K (36).png,68.7365,56.4323,5.7318,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0709,-1.593497,-0.557702,0.111755,Gaussian perturbation; clipped to training-observed min/max
OBS0710,SRC0163,b10ff060200d1ba57bb383a2270f0ab3276f2d62087459f95df2b767af51b6a2,0,train,images/K (37).jpg,87.52,61.92,5.58,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0710,0.0,0.0,0.0,original measurement
OBS0710,SRC0163,b10ff060200d1ba57bb383a2270f0ab3276f2d62087459f95df2b767af51b6a2,1,train,images/K (37).jpg,87.0225,61.1084,5.5458,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0710,-0.497498,-0.811648,-0.03423,Gaussian perturbation; clipped to training-observed min/max
OBS0710,SRC0163,b10ff060200d1ba57bb383a2270f0ab3276f2d62087459f95df2b767af51b6a2,2,train,images/K (37).jpg,87.1184,62.1942,5.5471,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0710,-0.401563,0.274211,-0.032932,Gaussian perturbation; clipped to training-observed min/max
OBS0711,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,0,train,images/K (37).png,77.83,45.46,4.35,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0711,0.0,0.0,0.0,original measurement
OBS0711,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,1,train,images/K (37).png,77.7129,44.8709,4.3786,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0711,-0.117117,-0.5891,0.0286,Gaussian perturbation; clipped to training-observed min/max
OBS0711,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,2,train,images/K (37).png,78.2035,45.714,4.4007,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0711,0.373511,0.254021,0.05065,Gaussian perturbation; clipped to training-observed min/max
OBS0712,SRC0191,d113407be56f77b0742cf3b04fe9447296fdaba59cb548065048c5bd857497eb,0,train,images/K (38).jpg,79.12,51.15,4.93,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0712,0.0,0.0,0.0,original measurement
OBS0712,SRC0191,d113407be56f77b0742cf3b04fe9447296fdaba59cb548065048c5bd857497eb,1,train,images/K (38).jpg,79.0009,52.6055,4.9673,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0712,-0.119099,1.455536,0.037295,Gaussian perturbation; clipped to training-observed min/max
OBS0712,SRC0191,d113407be56f77b0742cf3b04fe9447296fdaba59cb548065048c5bd857497eb,2,train,images/K (38).jpg,80.9054,51.0543,4.9518,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0712,1.785402,-0.095654,0.02177,Gaussian perturbation; clipped to training-observed min/max
OBS0713,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,0,train,images/K (38).png,72.17,46.87,4.32,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0713,0.0,0.0,0.0,original measurement
OBS0713,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,1,train,images/K (38).png,71.3514,46.8888,4.3854,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0713,-0.818617,0.018753,0.065442,Gaussian perturbation; clipped to training-observed min/max
OBS0713,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,2,train,images/K (38).png,71.7314,48.6606,4.3221,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0713,-0.438597,1.790611,0.002054,Gaussian perturbation; clipped to training-observed min/max
OBS0714,SRC0191,d113407be56f77b0742cf3b04fe9447296fdaba59cb548065048c5bd857497eb,0,train,images/K (39).jpg,85.31,48.0,4.88,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0714,0.0,0.0,0.0,original measurement
OBS0714,SRC0191,d113407be56f77b0742cf3b04fe9447296fdaba59cb548065048c5bd857497eb,1,train,images/K (39).jpg,87.2098,46.7414,4.8579,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0714,1.899812,-1.258564,-0.022149,Gaussian perturbation; clipped to training-observed min/max
OBS0714,SRC0191,d113407be56f77b0742cf3b04fe9447296fdaba59cb548065048c5bd857497eb,2,train,images/K (39).jpg,84.7144,49.2128,4.9314,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0714,-0.595632,1.212758,0.051368,Gaussian perturbation; clipped to training-observed min/max
OBS0715,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,0,train,images/K (39).png,81.15,47.36,5.1,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0715,0.0,0.0,0.0,original measurement
OBS0715,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,1,train,images/K (39).png,81.0583,46.813,5.0979,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0715,-0.091697,-0.546957,-0.002147,Gaussian perturbation; clipped to training-observed min/max
OBS0715,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,2,train,images/K (39).png,82.0195,48.3629,5.0952,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0715,0.869504,1.002889,-0.004769,Gaussian perturbation; clipped to training-observed min/max
OBS0716,SRC0014,0cf510cb40833937800f1c362e2c3db64f183fdb611c5a7f278f63e43dade121,0,train,images/K (4).jpg,89.56,52.52,4.43,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0716,0.0,0.0,0.0,original measurement
OBS0716,SRC0014,0cf510cb40833937800f1c362e2c3db64f183fdb611c5a7f278f63e43dade121,1,train,images/K (4).jpg,89.0235,52.6425,4.4403,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0716,-0.536494,0.122481,0.010342,Gaussian perturbation; clipped to training-observed min/max
OBS0716,SRC0014,0cf510cb40833937800f1c362e2c3db64f183fdb611c5a7f278f63e43dade121,2,train,images/K (4).jpg,89.863,51.9758,4.5692,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0716,0.303047,-0.544194,0.139238,Gaussian perturbation; clipped to training-observed min/max
OBS0718,SRC0036,24cd17c8c131b1d1a0779b49f9cf07b8ce544fa527abd9f52c9d87fd677d1eba,0,train,images/K (40).jpg,77.54,47.19,4.86,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0718,0.0,0.0,0.0,original measurement
OBS0718,SRC0036,24cd17c8c131b1d1a0779b49f9cf07b8ce544fa527abd9f52c9d87fd677d1eba,1,train,images/K (40).jpg,76.7854,49.005,4.9715,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0718,-0.754552,1.814965,0.111493,Gaussian perturbation; clipped to training-observed min/max
OBS0718,SRC0036,24cd17c8c131b1d1a0779b49f9cf07b8ce544fa527abd9f52c9d87fd677d1eba,2,train,images/K (40).jpg,78.6765,49.4389,4.9045,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0718,1.136536,2.248876,0.044467,Gaussian perturbation; clipped to training-observed min/max
OBS0719,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,0,train,images/K (40).png,73.55,57.86,5.06,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0719,0.0,0.0,0.0,original measurement
OBS0719,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,1,train,images/K (40).png,73.17,57.2323,5.0063,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0719,-0.380023,-0.627686,-0.053686,Gaussian perturbation; clipped to training-observed min/max
OBS0719,SRC0189,cedf7f4df5f3abb210152b8b18e29aa521d9ed5468e9e0a86707f47d136be5a0,2,train,images/K (40).png,74.5548,56.0833,4.9462,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0719,1.004814,-1.776723,-0.113788,Gaussian perturbation; clipped to training-observed min/max
OBS0720,SRC0036,24cd17c8c131b1d1a0779b49f9cf07b8ce544fa527abd9f52c9d87fd677d1eba,0,train,images/K (41).jpg,77.76,48.29,5.3,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0720,0.0,0.0,0.0,original measurement
OBS0720,SRC0036,24cd17c8c131b1d1a0779b49f9cf07b8ce544fa527abd9f52c9d87fd677d1eba,1,train,images/K (41).jpg,79.599,49.5055,5.3331,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0720,1.838972,1.215458,0.033146,Gaussian perturbation; clipped to training-observed min/max
OBS0720,SRC0036,24cd17c8c131b1d1a0779b49f9cf07b8ce544fa527abd9f52c9d87fd677d1eba,2,train,images/K (41).jpg,78.868,49.2192,5.2851,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0720,1.10802,0.929152,-0.01495,Gaussian perturbation; clipped to training-observed min/max
OBS0721,SRC0141,9ca756c703239e77b10b4e09804c0d392a91c50e6d2035127d5fa66de4e02179,0,train,images/K (41).png,82.86,51.45,4.76,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0721,0.0,0.0,0.0,original measurement
OBS0721,SRC0141,9ca756c703239e77b10b4e09804c0d392a91c50e6d2035127d5fa66de4e02179,1,train,images/K (41).png,81.0976,52.9897,4.7957,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0721,-1.762364,1.539708,0.035696,Gaussian perturbation; clipped to training-observed min/max
OBS0721,SRC0141,9ca756c703239e77b10b4e09804c0d392a91c50e6d2035127d5fa66de4e02179,2,train,images/K (41).png,81.2085,51.6208,4.7225,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0721,-1.65146,0.170756,-0.037498,Gaussian perturbation; clipped to training-observed min/max
OBS0722,SRC0117,7ffd3e42792984fe8cb1d2b2d1ba00e1cb201c8be13f5b0be59a59252f168aed,0,train,images/K (42).jpg,71.45,45.38,5.47,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0722,0.0,0.0,0.0,original measurement
OBS0722,SRC0117,7ffd3e42792984fe8cb1d2b2d1ba00e1cb201c8be13f5b0be59a59252f168aed,1,train,images/K (42).jpg,71.3116,44.9864,5.5141,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0722,-0.138433,-0.393565,0.044097,Gaussian perturbation; clipped to training-observed min/max
OBS0722,SRC0117,7ffd3e42792984fe8cb1d2b2d1ba00e1cb201c8be13f5b0be59a59252f168aed,2,train,images/K (42).jpg,71.1999,43.9941,5.5238,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0722,-0.250098,-1.385944,0.053841,Gaussian perturbation; clipped to training-observed min/max
OBS0723,SRC0141,9ca756c703239e77b10b4e09804c0d392a91c50e6d2035127d5fa66de4e02179,0,train,images/K (42).png,71.95,31.38,4.99,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0723,0.0,0.0,0.0,original measurement
OBS0723,SRC0141,9ca756c703239e77b10b4e09804c0d392a91c50e6d2035127d5fa66de4e02179,1,train,images/K (42).png,72.533,29.6691,5.0227,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0723,0.582961,-1.710936,0.03273,Gaussian perturbation; clipped to training-observed min/max
OBS0723,SRC0141,9ca756c703239e77b10b4e09804c0d392a91c50e6d2035127d5fa66de4e02179,2,train,images/K (42).png,73.0152,31.197,5.005,Karat daun,Coffee rust,NO,original image class-code prefix 'K',YES,OBS0723,1.065152,-0.182998,0.015014,Gaussian perturbation; clipped to training-observed min/max
OBS0724,SRC0117,7ffd3e42792984fe8cb1d2b2d1ba00e1cb201c8be13f5b0be59a59252f168aed,0,train,images/K (43).jpg,82.76,57.93,4.81,Karat daun,Coffee rust,NO,original image class-code prefix 'K',NO,OBS0724,0.0,0.0,0.0,original measurement
