observation_id,source_id,source_content_sha256,augmentation_id,split,image_path,kelembapan_udara,kelembapan_tanah,ph_tanah,label_original,label_canonical,label_corrected_flag,label_basis,is_synthetic
OBS0371,SRC0031,1eb51a41dca21bd0f8a1c0814f5b30c766b4f2a5269aa8239a30d3ccd372b3c3,0,train,images/Ds (7).jpg,72.32,52.15,6.58,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0372,SRC0066,4caf7f47922a510253d923729c50e1559b08d28fa0dd91461db0ddb08995c465,0,train,images/Ds (70).jpg,72.61,59.43,6.0,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0373,SRC0066,4caf7f47922a510253d923729c50e1559b08d28fa0dd91461db0ddb08995c465,0,train,images/Ds (71).jpg,74.34,62.1,5.93,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0374,SRC0066,4caf7f47922a510253d923729c50e1559b08d28fa0dd91461db0ddb08995c465,0,train,images/Ds (72).jpg,71.54,72.71,6.44,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0375,SRC0066,4caf7f47922a510253d923729c50e1559b08d28fa0dd91461db0ddb08995c465,0,train,images/Ds (73).jpg,86.62,64.18,5.82,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0376,SRC0066,4caf7f47922a510253d923729c50e1559b08d28fa0dd91461db0ddb08995c465,0,train,images/Ds (74).jpg,64.52,66.98,5.93,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0377,SRC0066,4caf7f47922a510253d923729c50e1559b08d28fa0dd91461db0ddb08995c465,0,train,images/Ds (75).jpg,73.4,56.22,6.25,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0378,SRC0066,4caf7f47922a510253d923729c50e1559b08d28fa0dd91461db0ddb08995c465,0,train,images/Ds (76).jpg,70.15,60.62,6.6,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0379,SRC0066,4caf7f47922a510253d923729c50e1559b08d28fa0dd91461db0ddb08995c465,0,train,images/Ds (77).jpg,85.06,53.33,6.65,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0380,SRC0066,4caf7f47922a510253d923729c50e1559b08d28fa0dd91461db0ddb08995c465,0,train,images/Ds (78).jpg,63.7,76.75,6.49,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0381,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (79).png,66.79,53.76,6.82,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0382,SRC0031,1eb51a41dca21bd0f8a1c0814f5b30c766b4f2a5269aa8239a30d3ccd372b3c3,0,train,images/Ds (8).jpg,65.76,62.68,6.48,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0383,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (80).png,58.16,68.7,6.71,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0384,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (81).png,69.25,67.77,6.47,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0385,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (82).png,66.04,63.6,6.53,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0386,SRC0049,36ff6c14d8497dd65f65d0ad003ce66f032214e44021cd4a457ec197f007cebd,0,train,images/Ds (83).png,72.51,58.75,6.28,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0387,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (84).png,74.94,58.57,5.41,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0388,SRC0050,371ea4f81526b6849e11318524c97b904ddc71a4e1ecb0741da70880ac18957c,0,validation,images/Ds (85).png,77.49,60.39,6.41,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0389,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (86).png,71.79,72.45,7.16,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0390,SRC0049,36ff6c14d8497dd65f65d0ad003ce66f032214e44021cd4a457ec197f007cebd,0,train,images/Ds (87).png,65.32,72.43,6.66,Karat daun,Healthy,YES,original image class-code prefix 'Ds',NO
OBS0391,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (88).png,64.33,64.19,6.85,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0392,SRC0050,371ea4f81526b6849e11318524c97b904ddc71a4e1ecb0741da70880ac18957c,0,validation,images/Ds (89).png,69.8,55.44,6.93,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0393,SRC0031,1eb51a41dca21bd0f8a1c0814f5b30c766b4f2a5269aa8239a30d3ccd372b3c3,0,train,images/Ds (9).jpg,63.22,58.5,6.52,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0394,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (90).png,81.31,84.4,6.36,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0395,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (91).png,78.0,62.1,5.87,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0396,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (92).png,70.32,75.53,5.99,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0397,SRC0050,371ea4f81526b6849e11318524c97b904ddc71a4e1ecb0741da70880ac18957c,0,validation,images/Ds (93).png,55.87,75.99,6.41,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0398,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (94).png,78.62,57.86,6.95,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0399,SRC0050,371ea4f81526b6849e11318524c97b904ddc71a4e1ecb0741da70880ac18957c,0,validation,images/Ds (95).png,63.72,70.42,6.53,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0400,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (96).png,81.74,76.08,5.97,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0401,SRC0049,36ff6c14d8497dd65f65d0ad003ce66f032214e44021cd4a457ec197f007cebd,0,train,images/Ds (97).png,61.22,55.79,6.11,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0402,SRC0101,6d491677544fe8aa0b6881c52caf21c93e50cde27b1eef6ffbc5538d33e71f35,0,train,images/Ds (98).png,63.34,61.57,6.76,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0403,SRC0050,371ea4f81526b6849e11318524c97b904ddc71a4e1ecb0741da70880ac18957c,0,validation,images/Ds (99).png,70.86,58.68,5.59,Sehat,Healthy,NO,original image class-code prefix 'Ds',NO
OBS0404,SRC0178,be2608c3880a73d03c0edc98f1399febf81052a4f1c888b7fe35466f7e374599,0,train,images/Ej (1).jpg,96.29,68.66,4.83,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0405,SRC0006,07ca5e6fa475b57369a1d16f40f3f9cf4db0b360195c22105adbe4ad5e1ab005,0,train,images/Ej (1).png,86.38,74.73,5.8,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0406,SRC0211,de2082330f14c2a788cf94b1ddfa09a3207d6aec06476c0e51aecd93cda7214a,0,train,images/Ej (10).jpg,93.82,63.86,5.49,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0407,SRC0033,2051b9f27dc9d6b31482afe02fa01eb0947a6eaa08d070b2e266169a04149c81,0,train,images/Ej (10).png,86.3,73.95,6.03,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0408,SRC0127,8c24615efc73cef3f73ecd1e491c40fb007492b6b8658f8fc42d2dc6065fc167,0,validation,images/Ej (100).png,88.28,70.32,6.18,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0409,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,0,train,images/Ej (101).png,92.14,78.91,5.62,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0410,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,0,train,images/Ej (102).png,93.53,70.73,6.48,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0411,SRC0154,a89050ff658d9e2f624bd150bad61d4b572f76cf01ca26e4fb3e3f4792519ef8,0,train,images/Ej (103).png,98.0,75.45,5.82,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0412,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (104).png,80.94,82.94,5.93,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0413,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (105).png,84.94,62.77,6.55,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0414,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (106).png,97.78,82.12,5.61,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0415,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (107).png,96.33,87.43,6.58,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0416,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (108).png,88.14,64.45,5.5,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0417,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (109).png,98.0,88.04,6.44,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0418,SRC0001,008dcf2894693b2c13d575ad4ad9da91fac7cddef15954f3fc0b465b90f12b1a,0,train,images/Ej (11).jpg,92.6,74.89,5.12,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0419,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,0,train,images/Ej (11).png,98.0,70.72,4.96,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0420,SRC0121,84946b1bacb8cf7be655fefa3faf5d256e74d663472e18c160812d8f4c59e4fe,0,validation,images/Ej (110).png,92.37,71.28,6.34,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0421,SRC0121,84946b1bacb8cf7be655fefa3faf5d256e74d663472e18c160812d8f4c59e4fe,0,validation,images/Ej (111).png,98.0,82.61,5.92,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0422,SRC0121,84946b1bacb8cf7be655fefa3faf5d256e74d663472e18c160812d8f4c59e4fe,0,validation,images/Ej (112).png,98.0,71.61,5.15,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0423,SRC0121,84946b1bacb8cf7be655fefa3faf5d256e74d663472e18c160812d8f4c59e4fe,0,validation,images/Ej (113).png,89.52,79.3,5.59,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0424,SRC0121,84946b1bacb8cf7be655fefa3faf5d256e74d663472e18c160812d8f4c59e4fe,0,validation,images/Ej (114).png,96.65,71.97,6.7,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0425,SRC0121,84946b1bacb8cf7be655fefa3faf5d256e74d663472e18c160812d8f4c59e4fe,0,validation,images/Ej (115).png,98.0,72.5,5.34,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0426,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (116).png,97.74,64.23,7.03,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0427,SRC0112,78fe444d753728dfcf7d1dbe402743b21669943c552e3e771e316f6eaac28d09,0,train,images/Ej (117).png,82.87,75.27,5.58,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0428,SRC0121,84946b1bacb8cf7be655fefa3faf5d256e74d663472e18c160812d8f4c59e4fe,0,validation,images/Ej (118).png,98.0,70.72,5.8,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0429,SRC0121,84946b1bacb8cf7be655fefa3faf5d256e74d663472e18c160812d8f4c59e4fe,0,validation,images/Ej (119).png,97.49,71.4,5.42,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0430,SRC0001,008dcf2894693b2c13d575ad4ad9da91fac7cddef15954f3fc0b465b90f12b1a,0,train,images/Ej (12).jpg,79.38,79.36,5.83,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0431,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,0,train,images/Ej (12).png,83.49,79.42,5.71,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0432,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (120).png,80.26,82.97,5.59,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0433,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (121).png,87.59,64.95,6.03,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0434,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,0,train,images/Ej (122).png,98.0,69.26,5.8,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0435,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,0,train,images/Ej (123).png,98.0,84.3,6.4,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0436,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,0,train,images/Ej (124).png,95.45,79.06,5.91,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0437,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (125).png,98.0,94.23,5.46,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0438,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (126).png,86.19,79.04,5.7,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0439,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (127).png,80.55,78.69,4.77,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0440,SRC0042,2be6b4c798b1171f32167fe7102df4f315ef1e7eca548b6452ed26859ebf9e48,0,train,images/Ej (128).png,93.49,69.81,5.46,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0441,SRC0151,a4b10526d53617abcec30db2831131f41702b9f35f3911835aef944725d3d6ed,0,train,images/Ej (129).png,92.48,73.47,7.29,Karat daun,Sooty mold,YES,original image class-code prefix 'Ej',NO
OBS0442,SRC0001,008dcf2894693b2c13d575ad4ad9da91fac7cddef15954f3fc0b465b90f12b1a,0,train,images/Ej (13).jpg,89.54,79.77,6.12,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0443,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,0,train,images/Ej (13).png,76.02,83.5,6.02,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0444,SRC0044,2eec58e1d7d7deee200d689cde84ed03e3390453c4e01c3d0e0aa363588389fd,0,validation,images/Ej (130).png,91.41,82.77,5.96,Sehat,Sooty mold,YES,original image class-code prefix 'Ej',NO
OBS0445,SRC0044,2eec58e1d7d7deee200d689cde84ed03e3390453c4e01c3d0e0aa363588389fd,0,validation,images/Ej (131).png,81.35,75.85,6.29,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0446,SRC0044,2eec58e1d7d7deee200d689cde84ed03e3390453c4e01c3d0e0aa363588389fd,0,validation,images/Ej (132).png,97.55,64.35,6.29,Bercak daun,Sooty mold,YES,original image class-code prefix 'Ej',NO
OBS0447,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (133).png,90.96,59.37,5.18,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0448,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (134).png,85.59,82.98,6.58,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0449,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (135).png,90.6,68.08,6.1,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0450,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (136).png,84.09,66.89,5.85,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0451,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (137).png,94.53,79.32,6.05,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0452,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (138).png,98.0,92.07,6.21,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0453,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (139).png,88.8,75.18,6.02,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0454,SRC0001,008dcf2894693b2c13d575ad4ad9da91fac7cddef15954f3fc0b465b90f12b1a,0,train,images/Ej (14).jpg,96.02,85.57,5.94,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0455,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,0,train,images/Ej (14).png,89.53,77.85,5.93,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0456,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (140).png,83.9,77.52,5.97,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0457,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (141).png,88.74,79.35,6.33,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0458,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (142).png,82.72,77.65,6.59,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0459,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (143).png,86.38,81.45,5.3,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0460,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (144).png,84.33,76.68,5.31,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0461,SRC0055,3bb41c4608b8d512a2c783baee146ccf3fd0942141da623c9deaacea31a47b08,0,train,images/Ej (145).png,98.0,70.57,6.35,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0462,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (146).png,90.3,84.02,5.78,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0463,SRC0116,7de6656396e55226466e79929876e1f9cb1d96f8f600e014e055b5ed650fd005,0,train,images/Ej (147).png,89.64,71.17,6.36,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0464,SRC0053,39a1b07018fad0b62efa032da710efbf07ce3efea5418a0de84156fe6419c06c,0,train,images/Ej (148).png,93.02,68.45,5.67,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0465,SRC0053,39a1b07018fad0b62efa032da710efbf07ce3efea5418a0de84156fe6419c06c,0,train,images/Ej (149).png,88.63,79.69,5.67,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0466,SRC0041,2be1a8e32514f76e9c25db24a9e014b7368f54dd43b3acbc011bdea3c423dc29,0,train,images/Ej (15).jpg,93.19,69.47,6.37,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0467,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,0,train,images/Ej (15).png,96.93,78.25,4.91,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0468,SRC0125,8a53386bacc188c15719d764064a1d50bd6d52df0eeb8fbd2421666b593e2132,0,train,images/Ej (150).png,94.26,71.31,5.72,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0469,SRC0041,2be1a8e32514f76e9c25db24a9e014b7368f54dd43b3acbc011bdea3c423dc29,0,train,images/Ej (16).jpg,89.86,82.81,6.13,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0470,SRC0212,df17a9195f46a70f89170aee8ded7414435f345234fc3b2f99ba28bd7e51d242,0,train,images/Ej (16).png,90.71,79.94,5.45,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0471,SRC0041,2be1a8e32514f76e9c25db24a9e014b7368f54dd43b3acbc011bdea3c423dc29,0,train,images/Ej (17).jpg,87.86,71.96,5.64,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0472,SRC0219,e55730bdca89470e92a31a102c82ac8f98cd151e84869795330af6b75639c7fe,0,train,images/Ej (17).png,73.5,81.63,7.0,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0473,SRC0218,e53a6ee22ea25269a4d25155f491ac905265a5965b020b53c367a8301c0dc895,0,train,images/Ej (18).jpg,78.46,81.26,5.87,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0474,SRC0219,e55730bdca89470e92a31a102c82ac8f98cd151e84869795330af6b75639c7fe,0,train,images/Ej (18).png,98.0,77.79,6.01,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0475,SRC0218,e53a6ee22ea25269a4d25155f491ac905265a5965b020b53c367a8301c0dc895,0,train,images/Ej (19).jpg,98.0,72.55,5.72,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0476,SRC0219,e55730bdca89470e92a31a102c82ac8f98cd151e84869795330af6b75639c7fe,0,train,images/Ej (19).png,94.1,62.52,5.98,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0477,SRC0178,be2608c3880a73d03c0edc98f1399febf81052a4f1c888b7fe35466f7e374599,0,train,images/Ej (2).jpg,96.86,72.76,5.69,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0478,SRC0006,07ca5e6fa475b57369a1d16f40f3f9cf4db0b360195c22105adbe4ad5e1ab005,0,train,images/Ej (2).png,94.14,73.91,5.89,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0479,SRC0218,e53a6ee22ea25269a4d25155f491ac905265a5965b020b53c367a8301c0dc895,0,train,images/Ej (20).jpg,98.0,67.34,6.33,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0480,SRC0219,e55730bdca89470e92a31a102c82ac8f98cd151e84869795330af6b75639c7fe,0,train,images/Ej (20).png,98.0,71.8,6.29,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0481,SRC0218,e53a6ee22ea25269a4d25155f491ac905265a5965b020b53c367a8301c0dc895,0,train,images/Ej (21).jpg,94.93,72.31,5.54,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0482,SRC0074,5714a55d495bdc89716dd4794372f736d2d79bdd941d57f522db8adb3f4ec6a0,0,train,images/Ej (21).png,85.34,83.12,5.75,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0483,SRC0170,b8cf5397c0cd56256e25a7f095f914160c2aa569c84e49c6b49c3e6ad8fd61fc,0,train,images/Ej (22).jpg,83.1,78.92,6.48,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0484,SRC0198,d2e8458fd80bba8d356b16772581286d4180d75b8c7fb2564a680a53986bdfc7,0,train,images/Ej (22).png,94.79,79.13,6.5,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0485,SRC0170,b8cf5397c0cd56256e25a7f095f914160c2aa569c84e49c6b49c3e6ad8fd61fc,0,train,images/Ej (23).jpg,90.03,77.13,6.23,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0486,SRC0198,d2e8458fd80bba8d356b16772581286d4180d75b8c7fb2564a680a53986bdfc7,0,train,images/Ej (23).png,86.21,65.06,5.58,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0487,SRC0170,b8cf5397c0cd56256e25a7f095f914160c2aa569c84e49c6b49c3e6ad8fd61fc,0,train,images/Ej (24).jpg,85.53,71.48,5.46,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0488,SRC0198,d2e8458fd80bba8d356b16772581286d4180d75b8c7fb2564a680a53986bdfc7,0,train,images/Ej (24).png,86.18,71.13,5.46,Karat daun,Sooty mold,YES,original image class-code prefix 'Ej',NO
OBS0489,SRC0103,707f014c9f68227e19b14b19e354c5bab29d9018a241d5f4e6be9b64092c86e5,0,train,images/Ej (25).jpg,98.0,63.62,6.17,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0490,SRC0198,d2e8458fd80bba8d356b16772581286d4180d75b8c7fb2564a680a53986bdfc7,0,train,images/Ej (25).png,96.99,83.61,6.34,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0491,SRC0103,707f014c9f68227e19b14b19e354c5bab29d9018a241d5f4e6be9b64092c86e5,0,train,images/Ej (26).jpg,92.49,88.33,6.64,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
OBS0492,SRC0198,d2e8458fd80bba8d356b16772581286d4180d75b8c7fb2564a680a53986bdfc7,0,train,images/Ej (26).png,98.0,82.19,6.0,Jamur lain,Sooty mold,NO,original image class-code prefix 'Ej',NO
